query_id,tier,tier_name,difficulty,answer_type,pipeline,model,scale,status,latency_ms,cost_usd,judge_score,judge_reasoning,judge_cost_usd,judge_cached,judge_model,answer_preview,gold_preview
q031,2,multi_hop,medium,comparative,pageindex,gpt-4o-mini,150,ok,7705.53866699629,0.0124914,0.5,"The predicted answer correctly identifies that Procter & Gamble's dividend per share was higher than Coca-Cola's, but it provides an incorrect amount for Procter & Gamble and lacks the correct fiscal year comparison.",0.0,False,gpt-4o,"The most recent fiscal years for Coca-Cola and Procter & Gamble are 2025 and 2024, respectively. 

For Coca-Cola:
- The ","Procter & Gamble paid approximately $4.08 per common share in its fiscal year ended June 30, 2025, versus Coca-Cola $2.0"
q032,2,multi_hop,hard,comparative,pageindex,gpt-4o-mini,150,ok,6655.14933400118,0.0113480999999999,0.0,The predicted answer does not provide any comparative information about the ROE of Goldman Sachs and JPMorgan Chase for FY2024.,0.0,False,gpt-4o,The selected sections do not provide the return on equity (ROE) figures for JPMorgan Chase for fiscal year 2024. Therefo,"JPMorgan Chase had higher FY2024 return on common equity: 18%, versus Goldman Sachs 12.7%."
q033,2,multi_hop,hard,numeric,pageindex,gpt-4o-mini,150,ok,7764.569083003153,0.0144611999999999,1.0,"The predicted answer correctly states the change in operating loss from $16,120 million in FY2023 to $17,729 million in FY2024, with an increase of $1,609 million, approximately 10%, matching the gold answer.",0.0,False,gpt-4o,"The operating loss for Meta Platforms' Reality Labs segment changed as follows from fiscal year 2023 to 2024:

- In fisc","Reality Labs operating loss increased from $16,120 million in FY2023 to $17,729 million in FY2024, a $1,609 million incr"
q034,2,multi_hop,medium,comparative,pageindex,gpt-4o-mini,150,ok,7825.050833002024,0.0113917499999999,0.2,"The predicted answer provides the correct long-term debt for ConocoPhillips but fails to provide any information about ExxonMobil, making it unable to perform the required comparison.",0.0,False,gpt-4o,"The long-term debt for ConocoPhillips as of December 31, 2025, is reported as follows:

- **Long-term debt**: $22,424 mi","At December 31, 2025, ExxonMobil reported $34,241 million of long-term debt, versus ConocoPhillips $22,424 million. Exxo"
q035,2,multi_hop,medium,comparative,pageindex,gpt-4o-mini,150,ok,10056.1272499981,0.0164918999999999,0.0,"The predicted answer does not provide any comparison or conclusion about the operating profit margins of Linde and Freeport-McMoRan, which is required for a comparative question.",0.0,False,gpt-4o,The provided sections do not contain sufficient information to determine the operating profit margins for Linde and Free,"Linde had the higher FY2025 reported operating margin: approximately 26.3% ($8,923M/$33,986M), versus Freeport-McMoRan a"
q036,2,multi_hop,medium,comparative,pageindex,gpt-4o-mini,150,ok,8641.552375003812,0.0177237,1.0,"The predicted answer correctly identifies that Apple had more cash and cash equivalents than Alphabet, with the correct figures and dates provided.",0.0,False,gpt-4o,"At the end of their most recent fiscal year, Apple had cash and cash equivalents of $35,934 million as of September 27, ","Apple had more cash and cash equivalents: $35,934 million at September 27, 2025, versus Alphabet $30,708 million at Dece"
q039,2,multi_hop,medium,comparative,pageindex,gpt-4o-mini,150,ok,8946.441082996898,0.0123566999999999,1.0,"The predicted answer correctly compares the R&D expenses as a percentage of revenue for both companies, matching the gold answer in both direction and magnitude.",0.0,False,gpt-4o,"Based on the provided sections from AbbVie's and Johnson & Johnson's 10-K filings for FY2025, here are the reported R&D ","Johnson & Johnson spent approximately 15.6% of revenue on R&D ($14,665M/$94,193M), versus AbbVie approximately 14.9% ($9"
q040,2,multi_hop,hard,descriptive,pageindex,gpt-4o-mini,150,ok,5370.7070000018575,0.0027413999999999,0.0,"The predicted answer does not provide any information about the change in GE Aerospace's consolidated revenue or the factors driving the change, which are key elements of the question.",0.0,False,gpt-4o,"I'm sorry, but I cannot provide an answer as the selected sections do not include the necessary information from GE Aero","GE Aerospace consolidated revenue increased from $35,348 million in 2023 to $38,702 million in 2024, up $3,354 million ("
q041,3,aggregation,hard,ranking,pageindex,gpt-4o-mini,150,ok,12236.3685839955,0.0142868999999999,0.0,"The predicted answer fails to provide a ranking and does not include any revenue figures for Apple, NVIDIA, or JPMorgan Chase, which are necessary for the task.",0.0,False,gpt-4o,"The provided sections do not contain the total revenue figures for Apple, NVIDIA, or the specific total net revenue for ","Walmart $713,163M > Apple $416,161M > ExxonMobil $332,238M > NVIDIA $215,938M > JPMorgan Chase $182,447M. Walmart and NV"
q044,3,aggregation,hard,numeric,pageindex,gpt-4o-mini,150,ok,9720.220292001612,0.0162083999999999,0.5,"The predicted answer correctly provides the revenue for AAPL and AMD but lacks the revenue data for GOOGL, META, and NVDA, which are necessary to calculate the total combined revenue.",0.0,False,gpt-4o,"Based on the provided sections, here are the total combined revenues for the most recent fiscal years of the five techno","Combined revenue was $1,270,540 million ($1.270540 trillion): Apple 416,161M + NVIDIA 215,938M + Alphabet 402,836M + Met"
q052,3,aggregation,hard,ranking,pageindex,gpt-4o-mini,150,ok,8524.596500006737,0.0149560499999999,0.5,"The predicted answer correctly ranks Boeing and Caterpillar but fails to provide or rank GE Aerospace and Deere, which are part of the gold answer.",0.0,False,gpt-4o,"Based on the provided sections, here are the FY2025 consolidated total revenues for Boeing, Caterpillar, GE Aerospace, a","Boeing $89,463M > Caterpillar $67,589M > GE Aerospace $45,855M > Deere $45,684M, for their respective FY2025 periods."
q067,4,pairwise,hard,comparative,pageindex,gpt-4o-mini,150,ok,6806.173542005126,0.0055393499999999,0.5,"The predicted answer correctly identifies Apple's total as higher but fails to provide JPMorgan's complete total, missing the dividend component.",0.0,False,gpt-4o,"To compare the cash-flow-statement share repurchases plus dividends paid for Apple and JPMorgan Chase for FY2025, we can","Apple returned $106,132M ($90,711M buybacks + $15,421M dividends/dividend equivalents), versus JPMorgan $48,216M ($31,59"
q073,4,pairwise,hard,comparative,pageindex,gpt-4o-mini,150,ok,9580.872792001172,0.0158034,1.0,"The predicted answer correctly identifies that AbbVie carries a higher percentage of goodwill and intangible assets as a percentage of total assets compared to Johnson & Johnson, with accurate calculations and figures matching the gold answer.",0.0,False,gpt-4o,"To compare the goodwill and intangible assets on the balance sheets of AbbVie and Johnson & Johnson, we can extract the ","AbbVie was higher as a percentage of assets: ($35,640M goodwill + $52,641M net intangibles)/$133,960M = 65.9%, versus Jo"
q074,4,pairwise,hard,comparative,pageindex,gpt-4o-mini,150,ok,8020.095208004932,0.0113412,0.0,"The predicted answer does not provide any comparison or data on production volumes, which is required for a comparative question.",0.0,False,gpt-4o,The provided sections do not contain specific information regarding the daily production volumes (in barrels of oil equi,"ExxonMobil averaged approximately 4.7 million oil-equivalent barrels per day in 2025, versus ConocoPhillips 2,375 MBOED "
